Datetime,Close,High,Low,Open,Volume,rsi_14,macd,macd_signal,macd_hist,bollinger_upper,bollinger_lower,bollinger_width,volatility_1h,atr_14,momentum_1h,momentum_3h,pct_change_1h,pct_change_3h,trend_direction,hour,day_of_week,interest_rate_differential,order_imbalance
2025-06-26 11:00:00,1.169864296913147,1.171783447265625,1.169864296913147,1.171783447265625,0,62.37274997846869,0.0007084460989450481,0.0004783338000487363,0.00023011229889631176,1.1742598799207506,1.1674184891245067,0.005843151550341441,0.0009439039284471955,0.0017607637814113072,-0.0020564794540405273,-0.003431558609008789,-0.0017547939208103491,-0.002924717233814489,-1.0,11,3,,0
2025-06-26 12:00:00,1.1710972785949707,1.1712344884872437,1.1694538593292236,1.1697274446487427,0,62.37274997846869,0.0006997744342860379,0.0005226219268961966,0.00017715250738984127,1.1742598799207506,1.1674184891245067,0.005843151550341441,0.0009439039284471955,0.0017607637814113072,0.0012329816818237305,-0.0017857551574707031,0.0010539527405675209,-0.001522534733712999,1.0,12,3,,0
2025-06-26 13:00:00,1.172195553779602,1.172333002090454,1.1702749729156494,1.1712344884872437,0,62.37274997846869,0.0007726174532356467,0.0005726210321640867,0.00019999642107156003,1.1742598799207506,1.1674184891245067,0.005843151550341441,0.0009439039284471955,0.0017616663660321916,0.0010982751846313477,0.0002747774124145508,0.0009378172118621464,0.00023446756637102162,1.0,13,3,,0
2025-06-26 14:00:00,1.1712344884872437,1.172195553779602,1.1710972785949707,1.1715089082717896,0,59.419433709930175,0.0007442172601079822,0.0006069402777528658,0.0001372769823551164,1.1742598799207506,1.1674184891245067,0.005843151550341441,0.0009439039284471955,0.001781574317387172,-0.0009610652923583984,0.0013701915740966797,-0.0008198847788319918,0.0011712397563650168,-1.0,14,3,,0
2025-06-26 15:00:00,1.1719207763671875,1.1719207763671875,1.1701380014419556,1.1712344884872437,0,60.17745428780767,0.0007682318996744542,0.0006391986021371835,0.00012903329753727062,1.1742598799207506,1.1674184891245067,0.005843151550341441,0.0009439039284471955,0.0017822044236319406,0.0006862878799438477,0.0008234977722167969,0.0005859525882219163,0.0007031847714689121,1.0,15,3,,0
2025-06-26 16:00:00,1.1732958555221558,1.1742602586746216,1.1716461181640625,1.1719207763671875,0,62.614137993590134,0.0008879849327834144,0.0006889558682664297,0.00019902906451698473,1.1742598799207506,1.1674184891245067,0.005843151550341441,0.0009439039284471955,0.0018810374396187918,0.0013750791549682617,0.001100301742553711,0.001173355044724822,0.0009386673912947785,1.0,16,3,,0
2025-06-26 17:00:00,1.1728830337524414,1.173433542251587,1.1724703311920166,1.1731581687927246,0,59.65281430825881,0.0009387573966632701,0.0007389161739457977,0.00019984122271747237,1.1742598799207506,1.1674184891245067,0.005843151550341441,0.0009439039284471955,0.0018128837857927596,-0.00041282176971435547,0.001648545265197754,-0.0003518479740394209,0.001407527938600106,-1.0,17,3,,0
2025-06-26 18:00:00,1.172333002090454,1.1731581687927246,1.172195553779602,1.1727453470230103,0,63.52631707138856,0.0009239611329725506,0.0007759251657511483,0.00014803596722140228,1.1742598799207506,1.1674184891245067,0.005843151550341441,0.0009439039284471955,0.0017645018441336496,-0.0005500316619873047,0.00041222572326660156,-0.00046895696003679266,0.00035175221020011804,-1.0,18,3,,0
2025-06-26 19:00:00,1.170823097229004,1.172333002090454,1.170823097229004,1.172333002090454,0,56.502594391281036,0.0007813908960285776,0.0007770183118066342,4.3725842219433835e-06,1.174221430956748,1.1676622045641871,0.005601667216144024,0.0009439039284471955,0.001813854490007673,-0.0015099048614501953,-0.0024727582931518555,-0.0012879487814109192,-0.0021075317717298425,-1.0,19,3,,0
2025-06-26 20:00:00,1.1704120635986328,1.1712344884872437,1.169864296913147,1.1712344884872437,0,50.466614730418414,0.000627996820831811,0.0007472140136116696,-0.00011921719277985861,1.17412273583073,1.1679523736510815,0.005269141160049054,0.0009439039284471955,0.001745760440826416,-0.00041103363037109375,-0.0024709701538085938,-0.000351063821121933,-0.002106748996021479,-1.0,20,3,,0
2025-06-26 21:00:00,1.1702749729156494,1.1706860065460205,1.1695905923843384,1.1704120635986328,0,47.064181137214845,0.0004897236097602953,0.0006957159328413948,-0.00020599232308109953,1.1740496698051093,1.1681622323364618,0.005027245795535752,0.0009439039284471955,0.0016771810395377023,-0.00013709068298339844,-0.0020580291748046875,-0.00011713027167703505,-0.0017554987969585767,-1.0,21,3,,0
2025-06-26 22:00:00,1.168770432472229,1.1701380014419556,1.1684973239898682,1.1701380014419556,0,33.000770209031145,0.0002557886812719623,0.0006077304825275083,-0.000351941801255546,1.1741013665820004,1.1680558661793825,0.005162335233566085,0.0009439039284471955,0.0015585337366376603,-0.0015045404434204102,-0.0020526647567749023,-0.0012856298547271328,-0.001753180955887279,-1.0,22,3,,0
2025-06-26 23:00:00,1.1695905923843384,1.1701380014419556,1.1689070463180542,1.1689070463180542,0,37.999565500760376,0.00013501722110009773,0.0005131878302420262,-0.00037817060914192846,1.1741132002796366,1.1680166620288657,0.005205977985150608,0.0009439039284471955,0.0015579972948346818,0.000820159912109375,-0.0008214712142944336,0.0007017288334156824,-0.0007018649583708791,1.0,23,3,,0
2025-06-27 00:00:00,1.1695905923843384,1.1700011491775513,1.1693171262741089,1.1697274446487427,0,40.86614393988954,3.885704893025199e-05,0.00041832167397967137,-0.0003794646250494194,1.1739889772175782,1.1682638613940244,0.00488855492385482,0.0009422733711208816,0.0015086361340114049,0.0,-0.0006843805313110352,0.0,-0.0005848031848497692,0.0,0,4,,0
2025-06-27 01:00:00,1.1704120635986328,1.1706860065460205,1.1690436601638794,1.1694538593292236,0,52.37730616806184,2.860553456485171e-05,0.00034037844609670744,-0.00031177291153185573,1.1738739725601006,1.1685430291641425,0.0045516604362365815,0.000950027762397286,0.001479055200304304,0.0008214712142944336,0.0016416311264038086,0.0007023579187823703,0.0014045796170008007,1.0,1,4,,0
2025-06-27 02:00:00,1.1702749729156494,1.170823097229004,1.1690436601638794,1.1704120635986328,0,46.056032018296165,9.31172341878117e-06,0.0002741651015611222,-0.000264853378142341,1.1738739725601006,1.1685430291641425,0.0045516604362365815,0.0009484727878736528,0.0014789700508117676,-0.00013709068298339844,0.0006843805313110352,-0.00011713027167703505,0.0005851453797314221,-1.0,2,4,,0
2025-06-27 03:00:00,1.169864296913147,1.1710972785949707,1.169864296913147,1.1702749729156494,0,38.02918635684728,-3.8671105723198096e-05,0.00021159786010425813,-0.0002502689658274562,1.1738793468280686,1.168414356727992,0.004666357674769462,0.0009469317893322801,0.0014200380870274135,-0.0004106760025024414,0.00027370452880859375,-0.0003509226566464907,0.00023401738231387803,-1.0,3,4,,0
2025-06-27 04:00:00,1.1689070463180542,1.1701380014419556,1.1689070463180542,1.169864296913147,0,38.044090630740975,-0.0001521856648507569,0.00013884115511325515,-0.00029102681996401206,1.1736380703088836,1.1682167523267672,0.004629935152013281,0.0009238871157475941,0.0014295152255467006,-0.0009572505950927734,-0.0015050172805786133,-0.0008182578078659297,-0.0012858866781936262,-1.0,4,4,,0
2025-06-27 05:00:00,1.1691803932189941,1.1697274446487427,1.1689070463180542,1.1691803932189941,0,35.29915841710793,-0.00021758181264086573,6.755656156243097e-05,-0.0002851383742032967,1.173395721090717,1.168088837491589,0.0045329221409354655,0.0009223765112812018,0.001360774040222168,0.0002733469009399414,-0.0010945796966552734,0.00023384827886951953,-0.0009353183841300794,1.0,5,4,,0
2025-06-27 06:00:00,1.17205810546875,1.17205810546875,1.168770432472229,1.1691803932189941,0,44.281922216959835,-3.677745480201722e-05,4.668975828954134e-05,-8.346721309155855e-05,1.1734161045417122,1.16808218695075,0.004555986746043974,0.001018868439546909,0.001408883503505162,0.0028777122497558594,0.0021938085556030273,0.0024613073110411055,0.0018752675514517314,1.0,6,4,,0
2025-06-27 07:00:00,1.171783447265625,1.1730204820632935,1.1712344884872437,1.172333002090454,0,44.85451624419851,8.338744131597409e-05,5.402929489482789e-05,2.9358146421146196e-05,1.1735161111182486,1.1681740954094613,0.004562529829006334,0.0010112531445430543,0.001467653683253697,-0.000274658203125,0.0028764009475708008,-0.0002343383846273861,0.0024607610644757916,-1.0,7,4,,0
2025-06-27 08:00:00,1.1712344884872437,1.1728830337524414,1.1712344884872437,1.172195553779602,0,44.859020563917746,0.0001327918597560096,6.978180786706424e-05,6.301005188894536e-05,1.1735264014732416,1.1681775260436957,0.0045683618383111635,0.000934904025168855,0.0015166487012590682,-0.0005489587783813477,0.0020540952682495117,-0.00046848142432998063,0.0017568676999399901,-1.0,8,4,,0
2025-06-27 09:00:00,1.1713716983795166,1.1715089082717896,1.170548915863037,1.1712344884872437,0,52.945921032416656,0.00018093124612517109,9.201169551868561e-05,8.891955060648547e-05,1.1734227226372416,1.168198819339687,0.004461782746621128,0.0009337195351337558,0.0014773692403520858,0.00013720989227294922,-0.0006864070892333984,0.00011714980528809704,-0.0005856425428318879,1.0,9,4,,0
2025-06-27 10:00:00,1.171783447265625,1.171783447265625,1.170548915863037,1.1713716983795166,0,57.36359679442866,0.00024943146002298633,0.00012349564841954575,0.00012593581160344057,1.1734802826764938,1.168196155178273,0.0045131149742120465,0.0009224335639785066,0.0014676792281014578,0.00041174888610839844,0.0,0.0003515100174249497,0.0,1.0,10,4,,0
2025-06-27 11:00:00,1.171783447265625,1.172333002090454,1.1715089082717896,1.1716461181640625,0,58.22072657346292,0.0003002571950139199,0.00015884795773842057,0.00014140923727549933,1.1734622603442268,1.1682004446003837,0.004494085106904894,0.000843863402015604,0.0014482992036002023,0.0,0.0005489587783813477,0.0,0.0004687010020429927,0.0,11,4,,0
2025-06-27 12:00:00,1.1749500036239624,1.1750881671905518,1.170823097229004,1.1713716983795166,0,78.51186940355973,0.0005892589795604142,0.0002449301621028193,0.00034432881745759486,1.1739448028408237,1.1678833169139677,0.005176712907086149,0.0009831346511014903,0.001625972134726388,0.0031665563583374023,0.0035783052444458008,0.002702339212698801,0.003054799129427632,1.0,12,4,,0
2025-06-27 13:00:00,1.1732958555221558,1.1752262115478516,1.17205810546875,1.1752262115478516,0,65.87403730260873,0.0006770148427557299,0.00033134709823340146,0.0003456677445223284,1.1740269062803133,1.1678424956514493,0.005281601633090718,0.0010161358911161022,0.0017545819282531738,-0.0016541481018066406,0.0015124082565307617,-0.0014078455225368103,0.0012906892140009951,-1.0,13,4,,0
2025-06-27 14:00:00,1.172195553779602,1.1741223335266113,1.1709601879119873,1.1730204820632935,0,60.198633461524096,0.0006502808091835011,0.0003951338404234214,0.0002551469687600797,1.1740075344244472,1.1678481226762305,0.005260282997836243,0.0010207462930586408,0.0019315906933375768,-0.001100301742553711,0.0004121065139770508,-0.000937787121104261,0.0003516917011745502,-1.0,14,4,,0
2025-06-27 15:00:00,1.1727453470230103,1.173433542251587,1.1715089082717896,1.172195553779602,0,59.33354315088743,0.000665782884244237,0.00044926364918758453,0.0002165192350566525,1.1742080941315267,1.1678397879485516,0.005438237391900925,0.0010182767924523449,0.001951754093170166,0.0005497932434082031,-0.0022046566009521484,0.0004690286033208757,-0.0018763833304840105,1.0,15,4,,0
2025-06-27 16:00:00,1.1724703311920166,1.1735711097717285,1.172195553779602,1.1726078987121582,0,58.685973021413076,0.0006484025305031338,0.0004890914254506944,0.00015931110505243938,1.1743604046607632,1.1678933041786532,0.005522117828400755,0.0009896854668587703,0.001922905445098877,-0.00027501583099365234,-0.0008255243301391602,-0.00023450600907670704,-0.000703594346007308,-1.0,16,4,,0
2025-06-27 17:00:00,1.170548915863037,1.1726078987121582,1.169864296913147,1.172333002090454,0,52.41947035379962,0.0004741209447134409,0.00048609732930324375,-1.1976384589802843e-05,1.1743612031081623,1.167919900025993,0.005500025657509949,0.0010414555747893864,0.0020308068820408414,-0.0019214153289794922,-0.0016466379165649414,-0.001638775223443023,-0.001404746768792542,-1.0,17,4,,0
2025-06-27 18:00:00,1.1702749729156494,1.1706860065460205,1.1691803932189941,1.1706860065460205,0,55.07963630246744,0.00031031945640025427,0.0004509417547226459,-0.0001406222983223916,1.1742692808903668,1.1681622762881307,0.005214243791687994,0.0010387657035483748,0.0020504253251211984,-0.0002739429473876953,-0.00247037410736084,-0.00023402947427075826,-0.0021064880910692807,-1.0,18,4,,0
2025-06-27 19:00:00,1.1709601879119873,1.1712344884872437,1.1702749729156494,1.1702749729156494,0,56.41289967871072,0.0002331095782970305,0.00040737531943752284,-0.00017426574114049235,1.1742442981675374,1.1683242185637248,0.005054349156944403,0.0010135586426204646,0.0020603622709001812,0.0006852149963378906,-0.0015101432800292969,0.0005855162352406129,-0.0012880012737669366,1.0,19,4,,0
2025-06-27 20:00:00,1.172195553779602,1.1727453470230103,1.1710972785949707,1.1710972785949707,0,50.561732064036484,0.0002685086936862202,0.0003796019942872623,-0.00011109330060104209,1.174288761777636,1.1685402510931524,0.004907324139237743,0.0010325197567566309,0.0019530398505074637,0.001235365867614746,0.0016466379165649414,0.0010550024504398792,0.0014067228581822189,1.0,20,4,,0
2025-06-27 21:00:00,1.1719207763671875,1.1719207763671875,1.1719207763671875,1.1719207763671875,0,50.56123940368314,0.00027126354955431253,0.0003579343053406724,-8.667075578635988e-05,1.174332438745519,1.1686474454021252,0.004852788862471977,0.0010336909525809665,0.0018450958388192312,-0.0002747774124145508,0.001645803451538086,-0.00023441260421830368,0.0014063390994663028,-1.0,21,4,,0
2025-06-29 23:00:00,1.1730204820632935,1.1741223335266113,1.1730204820632935,1.173433542251587,0,56.98461538461538,0.0003580564004272979,0.00035795872435799754,9.767606930037847e-08,1.174487784327854,1.1687666507345542,0.004883066480271035,0.0010072512358560385,0.001884596688406808,0.001099705696105957,0.0020602941513061523,0.0009383788719190544,0.0017594912043765731,1.0,23,6,,0
2025-06-30 00:00:00,1.172195553779602,1.1731581687927246,1.1719207763671875,1.1731581687927246,0,53.05745051716967,0.0003561698375929012,0.0003576009470049783,-1.4311094120770889e-06,1.1744895668287436,1.1689979939203103,0.004686667000423923,0.0010146970159684004,0.0019044109753199986,-0.0008249282836914062,0.0,-0.000703251389302606,0.0,-1.0,0,0,,0
2025-06-30 01:00:00,1.1724703311920166,1.1737089157104492,1.1719207763671875,1.17205810546875,0,52.575310628407976,0.0003725524114326362,0.0003605912398905099,1.1961171542126264e-05,1.1743349726995653,1.169508916536885,0.004118069624724415,0.0010148891121943197,0.0019439543996538436,0.0002747774124145508,0.0005495548248291016,0.00023441260421819266,0.0004689351327422653,1.0,1,0,,0
2025-06-30 02:00:00,1.172333002090454,1.173433542251587,1.172195553779602,1.1727453470230103,0,52.03942595246943,0.00037018712173586543,0.0003625104162595811,7.67670547628435e-06,1.174121955690913,1.170037194432683,0.0034850545518759816,0.0010076054752835998,0.001973518303462437,-0.0001373291015625,-0.0006874799728393555,-0.00011712799710916766,-0.0005860766997265454,-1.0,2,0,,0
2025-06-30 03:00:00,1.1716461181640625,1.1726078987121582,1.1715089082717896,1.17205810546875,0,34.973596035610115,0.0003093211585092348,0.0003518725647095118,-4.255140620027702e-05,1.17411055792418,1.1700073934689477,0.0035008173993921646,0.0010158765786695617,0.0017473697662353516,-0.0006868839263916016,-0.0005494356155395508,-0.0005859119594575635,-0.00046872351099436216,-1.0,3,0,,0
2025-06-30 04:00:00,1.173433542251587,1.173433542251587,1.1716461181640625,1.1716461181640625,0,50.61871243531643,0.0004006956597324418,0.00036163718371409786,3.9058476018343955e-05,1.1742773927937076,1.1700055680980161,0.0036444616686259596,0.0010551868373490493,0.001648749623979841,0.001787424087524414,0.0009632110595703125,0.001525566516897836,0.0008215227575021355,1.0,4,0,,0
2025-06-30 05:00:00,1.1728830337524414,1.1741223335266113,1.1727453470230103,1.173433542251587,0,53.24985630078781,0.00042380382845430553,0.0003740705126621394,4.973331579216612e-05,1.1743395864837598,1.1701082289344835,0.003609683714390051,0.0010439288124514,0.0015212382589067733,-0.0005505084991455078,0.0005500316619873047,-0.00046914331261505016,0.00046917698384896234,-1.0,5,0,,0
2025-06-30 06:00:00,1.1748120784759521,1.175364375114441,1.1724703311920166,1.1728830337524414,0,58.642830792546135,0.000590962755357527,0.000417448961201217,0.00017351379415630997,1.1747642268209186,1.1700276266069682,0.004040102926002481,0.0010881136445376953,0.0015904818262372697,0.0019290447235107422,0.0031659603118896484,0.0016447034086075618,0.0027021472292765303,1.0,6,0,,0
2025-06-30 07:00:00,1.1728830337524414,1.1745359897613525,1.1728830337524414,1.1745359897613525,0,51.51613355288512,0.0005613091987155538,0.0004462210087040844,0.00011508819001146946,1.1748103753499175,1.1700914367266513,0.004024849653800458,0.0010387349440786967,0.0016300167356218611,-0.0019290447235107422,-0.0005505084991455078,-0.0016420028010039056,-0.00046914331261505016,-1.0,7,0,,0
2025-06-30 08:00:00,1.1732958555221558,1.1732958555221558,1.172195553779602,1.1727453470230103,0,61.34933065397913,0.0005646113203126024,0.00046989907102578803,9.471224928681439e-05,1.1748928592917351,1.1701601936104866,0.004036297324183273,0.001039146388556381,0.0015126381601606096,0.00041282176971435547,0.00041282176971435547,0.00035197181460944194,0.00035197181460944194,1.0,8,0,,0
2025-06-30 09:00:00,1.172333002090454,1.1735711097717285,1.17205810546875,1.1730204820632935,0,58.0450342976439,0.0004839553148145992,0.0004727103197835503,1.1244995031048865e-05,1.1744690437349057,1.1703223090139652,0.0035369754465182333,0.0010492855926618203,0.0015131660870143346,-0.0009628534317016602,-0.002479076385498047,-0.0008206399325200175,-0.0021101897323988483,-1.0,9,0,,0
2025-06-30 10:00:00,1.1728830337524414,1.1728830337524414,1.17205810546875,1.17205810546875,0,57.59688023963376,0.00045912529704983385,0.0004699933152368071,-1.0868018186973227e-05,1.1744186760840136,1.1703313944878857,0.003486326024616354,0.0010528712762194689,0.0015035527093069895,0.0005500316619873047,0.0,0.00046917698384896234,0.0,1.0,10,0,,0
2025-06-30 11:00:00,1.1726078987121582,1.173433542251587,1.1726078987121582,1.1728830337524414,0,51.762871150886276,0.00041249128792886225,0.0004584929097752181,-4.600162184635587e-05,1.1744399890985777,1.1703513159665775,0.0034874516321925873,0.0010524738451091677,0.0014350158827645437,-0.0002751350402832031,-0.0006879568099975586,-0.0002345801178510465,-0.0005863455553513086,-1.0,11,0,,0
2025-06-30 12:00:00,1.1716461181640625,1.1728830337524414,1.1712344884872437,1.1728830337524414,0,48.89092134398768,0.00029453068107199165,0.00042570046403457286,-0.0001311697829625812,1.1744044552696196,1.1702769269096407,0.003520758420611117,0.0010667052071578781,0.001533142157963344,-0.0009617805480957031,-0.0006868839263916016,-0.0008202064382748508,-0.0005859119594575635,-1.0,12,0,,0
2025-06-30 13:00:00,1.172195553779602,1.1724703311920166,1.1716461181640625,1.171783447265625,0,46.513994398210656,0.00024258454895020876,0.0003890772810177001,-0.00014649273206749134,1.1743907410421863,1.1702631633958325,0.0035208417229861274,0.0009055585795729504,0.001434760434286935,0.0005494356155395508,-0.0006874799728393555,0.00046894331575186854,-0.0005861453811296657,1.0,13,0,,0
2025-06-30 14:00:00,1.1742602586746216,1.1750881671905518,1.1715089082717896,1.172333002090454,0,57.89756871614351,0.0003638273196946429,0.00038402728875308866,-2.019996905844578e-05,1.1745705650729357,1.1704544736462417,0.0035104882538415524,0.0009366958238127382,0.001602036612374442,0.0020647048950195312,0.001652359962463379,0.0017613996985077485,0.001409132553412018,1.0,14,0,,0
2025-06-30 15:00:00,1.1774401664733887,1.1774401664733887,1.17384672164917,1.17384672164917,0,65.55318450426789,0.0007083397728038232,0.0004488897855632356,0.0002594499872405876,1.1756552081032068,1.1700863499717442,0.004748057698251034,0.0010596867934561584,0.0017309870038713729,0.00317990779876709,0.005794048309326172,0.002708009383163734,0.004945220420655039,1.0,15,0,,0
2025-06-30 16:00:00,1.1766090393066406,1.1773016452789307,1.175364375114441,1.177024483680725,0,62.82500500557765,0.0009038839461512627,0.000539888617680841,0.00036399532847042164,1.1762501035736619,1.1700563396407546,0.005279586518478699,0.001073123757728687,0.001790830067225865,-0.0008311271667480469,0.004413485527038574,-0.0007058763497405085,0.003765144401723708,-1.0,16,0,,0
2025-06-30 17:00:00,1.177024483680725,1.1774401664733887,1.1764705181121826,1.1766090393066406,0,66.39819142672297,0.0010799282605680194,0.0006478965462582767,0.0004320317143097427,1.1769028340428427,1.1698865021616862,0.005979515734892513,0.001070965645323964,0.0017815913472856795,0.00041544437408447266,0.0027642250061035156,0.00035308616558760164,0.0023540139297768548,1.0,17,0,,0
2025-06-30 18:00:00,1.177994966506958,1.1782727241516113,1.176885962486267,1.177024483680725,0,64.63653472466606,0.0012829652763994837,0.0007749102922865181,0.0005080549841129656,1.177687967577349,1.1697087876411567,0.006798322370049977,0.001006999735065601,0.0017529726028442383,0.0009704828262329102,0.0005548000335693359,0.0008245222080667247,0.00047119169989850995,1.0,18,0,,0
2025-06-30 19:00:00,1.1784114837646484,1.1784114837646484,1.1775789260864258,1.1775789260864258,0,67.89335596882475,0.001460645622449075,0.0009120573583190296,0.0005485882641300453,1.1784613290746577,1.1694745263139836,0.007655066674882869,0.0010014741739645323,0.0017140848296029227,0.0004165172576904297,0.0018024444580078125,0.00035358152584086255,0.0015318975103828514,1.0,19,0,,0
2025-06-30 20:00:00,1.1791062355041504,1.1792453527450562,1.1782727241516113,1.1782727241516113,0,65.10533731423396,0.001638630127804852,0.0010573719122161942,0.0005812582155886579,1.1792717857247208,1.1693551378363756,0.008444634427769526,0.001001526613393182,0.001576840877532959,0.0006947517395019531,0.002081751823425293,0.0005895663349124725,0.0017686563468206629,1.0,20,0,,0
2025-06-30 21:00:00,1.1786893606185913,1.1793843507766724,1.1781338453292847,1.1793843507766724,0,72.85619093204194,0.0017261478533487917,0.0011911271004427138,0.000535020752906078,1.179867878990387,1.1693809475133667,0.008927901854166084,0.0009959657560180645,0.0015283737863813127,-0.00041687488555908203,0.0006943941116333008,-0.00035355159103267475,0.0005894712043570394,-1.0,21,0,,0
2025-06-30 22:00:00,1.178828239440918,1.1793843507766724,1.178550362586975,1.1791062355041504,0,72.25787267512686,0.0017861233238225527,0.0013101263451186815,0.0004759969787038712,1.1803957262371536,1.1695026240016466,0.00927112633140069,0.0009913987922465,0.0015093513897487096,0.00013887882232666016,0.00041675567626953125,0.00011782478655253392,0.00035365887214378056,1.0,22,0,,0
2025-06-30 23:00:00,1.1789672374725342,1.1791062355041504,1.1786893606185913,1.178828239440918,0,78.58581085245834,0.0018238461328545785,0.001412870302665861,0.0004109758301887175,1.1808109340195854,1.1698195281500618,0.009351879035361756,0.0009805495293579475,0.0014310564313616072,0.00013899803161621094,-0.00013899803161621094,0.00011791203074862366,-0.00011788423081049437,1.0,23,0,,0
2025-07-01 00:00:00,1.1800801753997803,1.1800801753997803,1.1791062355041504,1.1793843507766724,0,79.57654021006428,0.0019213978420149491,0.0015145758105356787,0.0004068220314792704,1.1814589512147546,1.169836174269712,0.00988627656228204,0.0009713671064719362,0.0014516285487583705,0.0011129379272460938,0.0013908147811889648,0.0009439939396722608,0.001179967197174836,1.0,0,1,,0
